measure_date_CET,measure_date_UTC_str,measure_date_UTC,da_price,end_date,resolution,imbalance,system_trend,positive_imbalance_settlement_price,negative_imbalance_settlement_price,missing_data_list,updated_date,partition_day,_hour_utc,da_price_15min
2025-09-20 23:15:00.0000000 +00:00,2025-09-20 23:15:00+00:00,2025-09-20 23:15:00+00:00,,2025-09-20 23:30:00.0000000 +00:00,PT15M,50.0,BAISSE,-1.59,-1.45,,2025-09-21 00:47:36.0000000 +00:00,20250921.0,2025-09-20 23:00:00+00:00,4.43
2025-09-20 23:30:00.0000000 +00:00,2025-09-20 23:30:00+00:00,2025-09-20 23:30:00+00:00,,2025-09-20 23:45:00.0000000 +00:00,PT15M,24.0,BAISSE,-1.58,-1.44,,2025-09-21 00:47:36.0000000 +00:00,20250921.0,2025-09-20 23:00:00+00:00,4.43
2025-09-20 23:45:00.0000000 +00:00,2025-09-20 23:45:00+00:00,2025-09-20 23:45:00+00:00,,2025-09-21 00:00:00.0000000 +00:00,PT15M,197.0,BAISSE,-1.18,-1.08,,2025-09-27 23:42:44.0000000 +00:00,20250921.0,2025-09-20 23:00:00+00:00,4.43
2025-09-21 00:00:00+02:00,2025-09-20 22:00:00+00:00,2025-09-20 22:00:00+00:00,9.45,,,,,,,,,,2025-09-20 22:00:00+00:00,9.45
2025-09-21 00:00:00.0000000 +00:00,2025-09-21 00:00:00+00:00,2025-09-21 00:00:00+00:00,,2025-09-21 00:15:00.0000000 +00:00,PT15M,305.0,BAISSE,2.4,2.62,,2025-09-27 23:42:44.0000000 +00:00,20250921.0,2025-09-21 00:00:00+00:00,3.69
2025-09-21 00:15:00.0000000 +00:00,2025-09-21 00:15:00+00:00,2025-09-21 00:15:00+00:00,,2025-09-21 00:30:00.0000000 +00:00,PT15M,131.0,BAISSE,2.83,3.09,,2025-09-27 23:42:44.0000000 +00:00,20250921.0,2025-09-21 00:00:00+00:00,3.69
2025-09-21 00:30:00.0000000 +00:00,2025-09-21 00:30:00+00:00,2025-09-21 00:30:00+00:00,,2025-09-21 00:45:00.0000000 +00:00,PT15M,57.0,BAISSE,54.74,59.9,,2025-09-21 00:47:36.0000000 +00:00,20250921.0,2025-09-21 00:00:00+00:00,3.69
2025-09-21 00:45:00.0000000 +00:00,2025-09-21 00:45:00+00:00,2025-09-21 00:45:00+00:00,,2025-09-21 01:00:00.0000000 +00:00,PT15M,115.0,BAISSE,21.03,23.01,,2025-09-21 01:02:37.0000000 +00:00,20250921.0,2025-09-21 00:00:00+00:00,3.69
2025-09-21 01:00:00+02:00,2025-09-20 23:00:00+00:00,2025-09-20 23:00:00+00:00,4.43,,,,,,,,,,2025-09-20 23:00:00+00:00,4.43
2025-09-21 01:00:00.0000000 +00:00,2025-09-21 01:00:00+00:00,2025-09-21 01:00:00+00:00,,2025-09-21 01:15:00.0000000 +00:00,PT15M,0.0,HAUSSE,129.61,141.83,,2025-09-21 01:17:37.0000000 +00:00,20250921.0,2025-09-21 01:00:00+00:00,1.95
2025-09-21 01:15:00.0000000 +00:00,2025-09-21 01:15:00+00:00,2025-09-21 01:15:00+00:00,,2025-09-21 01:30:00.0000000 +00:00,PT15M,49.0,BAISSE,-11.07,-10.11,,2025-09-21 01:47:37.0000000 +00:00,20250921.0,2025-09-21 01:00:00+00:00,1.95
2025-09-21 01:30:00.0000000 +00:00,2025-09-21 01:30:00+00:00,2025-09-21 01:30:00+00:00,,2025-09-21 01:45:00.0000000 +00:00,PT15M,-53.0,HAUSSE,74.22,81.22,,2025-09-27 23:42:45.0000000 +00:00,20250921.0,2025-09-21 01:00:00+00:00,1.95
2025-09-21 01:45:00.0000000 +00:00,2025-09-21 01:45:00+00:00,2025-09-21 01:45:00+00:00,,2025-09-21 02:00:00.0000000 +00:00,PT15M,99.0,BAISSE,10.94,11.98,,2025-09-21 02:02:38.0000000 +00:00,20250921.0,2025-09-21 01:00:00+00:00,1.95
2025-09-21 02:00:00+02:00,2025-09-21 00:00:00+00:00,2025-09-21 00:00:00+00:00,3.69,,,,,,,,,,2025-09-21 00:00:00+00:00,3.69
2025-09-21 02:00:00.0000000 +00:00,2025-09-21 02:00:00+00:00,2025-09-21 02:00:00+00:00,,2025-09-21 02:15:00.0000000 +00:00,PT15M,93.0,BAISSE,26.21,28.69,,2025-09-21 02:17:38.0000000 +00:00,20250921.0,2025-09-21 02:00:00+00:00,2.3
2025-09-21 02:15:00.0000000 +00:00,2025-09-21 02:15:00+00:00,2025-09-21 02:15:00+00:00,,2025-09-21 02:30:00.0000000 +00:00,PT15M,68.0,BAISSE,-7.93,-7.25,,2025-09-27 23:42:45.0000000 +00:00,20250921.0,2025-09-21 02:00:00+00:00,2.3
2025-09-21 02:30:00.0000000 +00:00,2025-09-21 02:30:00+00:00,2025-09-21 02:30:00+00:00,,2025-09-21 02:45:00.0000000 +00:00,PT15M,-17.0,HAUSSE,24.07,26.33,,2025-09-21 02:47:37.0000000 +00:00,20250921.0,2025-09-21 02:00:00+00:00,2.3
2025-09-21 02:45:00.0000000 +00:00,2025-09-21 02:45:00+00:00,2025-09-21 02:45:00+00:00,,2025-09-21 03:00:00.0000000 +00:00,PT15M,-10.0,HAUSSE,18.37,20.11,,2025-09-21 03:02:38.0000000 +00:00,20250921.0,2025-09-21 02:00:00+00:00,2.3
2025-09-21 03:00:00+02:00,2025-09-21 01:00:00+00:00,2025-09-21 01:00:00+00:00,1.95,,,,,,,,,,2025-09-21 01:00:00+00:00,1.95
2025-09-21 03:00:00.0000000 +00:00,2025-09-21 03:00:00+00:00,2025-09-21 03:00:00+00:00,,2025-09-21 03:15:00.0000000 +00:00,PT15M,-6.0,HAUSSE,15.16,16.58,,2025-09-21 03:17:38.0000000 +00:00,20250921.0,2025-09-21 03:00:00+00:00,4.03
2025-09-21 03:15:00.0000000 +00:00,2025-09-21 03:15:00+00:00,2025-09-21 03:15:00+00:00,,2025-09-21 03:30:00.0000000 +00:00,PT15M,82.0,BAISSE,-1.25,-1.15,,2025-09-22 14:12:21.0000000 +00:00,20250921.0,2025-09-21 03:00:00+00:00,4.03
2025-09-21 03:30:00.0000000 +00:00,2025-09-21 03:30:00+00:00,2025-09-21 03:30:00+00:00,,2025-09-21 03:45:00.0000000 +00:00,PT15M,162.0,BAISSE,-4.37,-3.99,,2025-09-22 14:12:21.0000000 +00:00,20250921.0,2025-09-21 03:00:00+00:00,4.03
2025-09-21 03:45:00.0000000 +00:00,2025-09-21 03:45:00+00:00,2025-09-21 03:45:00+00:00,,2025-09-21 04:00:00.0000000 +00:00,PT15M,168.0,BAISSE,-0.71,-0.65,,2025-09-27 23:42:45.0000000 +00:00,20250921.0,2025-09-21 03:00:00+00:00,4.03
2025-09-21 04:00:00+02:00,2025-09-21 02:00:00+00:00,2025-09-21 02:00:00+00:00,2.3,,,,,,,,,,2025-09-21 02:00:00+00:00,2.3
2025-09-21 04:00:00.0000000 +00:00,2025-09-21 04:00:00+00:00,2025-09-21 04:00:00+00:00,,2025-09-21 04:15:00.0000000 +00:00,PT15M,188.0,BAISSE,-2.23,-2.03,,2025-09-22 14:07:50.0000000 +00:00,20250921.0,2025-09-21 04:00:00+00:00,4.41
2025-09-21 04:15:00.0000000 +00:00,2025-09-21 04:15:00+00:00,2025-09-21 04:15:00+00:00,,2025-09-21 04:30:00.0000000 +00:00,PT15M,204.0,BAISSE,-0.64,-0.58,,2025-09-27 23:42:46.0000000 +00:00,20250921.0,2025-09-21 04:00:00+00:00,4.41
2025-09-21 04:30:00.0000000 +00:00,2025-09-21 04:30:00+00:00,2025-09-21 04:30:00+00:00,,2025-09-21 04:45:00.0000000 +00:00,PT15M,99.0,BAISSE,-2.58,-2.36,,2025-09-21 04:47:38.0000000 +00:00,20250921.0,2025-09-21 04:00:00+00:00,4.41
2025-09-21 04:45:00.0000000 +00:00,2025-09-21 04:45:00+00:00,2025-09-21 04:45:00+00:00,,2025-09-21 05:00:00.0000000 +00:00,PT15M,122.0,BAISSE,-0.74,-0.68,,2025-09-21 05:02:38.0000000 +00:00,20250921.0,2025-09-21 04:00:00+00:00,4.41
2025-09-21 05:00:00+02:00,2025-09-21 03:00:00+00:00,2025-09-21 03:00:00+00:00,4.03,,,,,,,,,,2025-09-21 03:00:00+00:00,4.03
2025-09-21 05:00:00.0000000 +00:00,2025-09-21 05:00:00+00:00,2025-09-21 05:00:00+00:00,,2025-09-21 05:15:00.0000000 +00:00,PT15M,84.0,BAISSE,-2.33,-2.13,,2025-09-21 05:17:38.0000000 +00:00,20250921.0,2025-09-21 05:00:00+00:00,5.23
2025-09-21 05:15:00.0000000 +00:00,2025-09-21 05:15:00+00:00,2025-09-21 05:15:00+00:00,,2025-09-21 05:30:00.0000000 +00:00,PT15M,34.0,BAISSE,-0.67,-0.61,,2025-09-21 05:32:41.0000000 +00:00,20250921.0,2025-09-21 05:00:00+00:00,5.23
2025-09-21 05:30:00.0000000 +00:00,2025-09-21 05:30:00+00:00,2025-09-21 05:30:00+00:00,,2025-09-21 05:45:00.0000000 +00:00,PT15M,94.0,BAISSE,-0.57,-0.53,,2025-09-21 05:47:39.0000000 +00:00,20250921.0,2025-09-21 05:00:00+00:00,5.23
2025-09-21 05:45:00.0000000 +00:00,2025-09-21 05:45:00+00:00,2025-09-21 05:45:00+00:00,,2025-09-21 06:00:00.0000000 +00:00,PT15M,61.0,BAISSE,1.15,1.25,,2025-09-21 06:02:39.0000000 +00:00,20250921.0,2025-09-21 05:00:00+00:00,5.23
2025-09-21 06:00:00+02:00,2025-09-21 04:00:00+00:00,2025-09-21 04:00:00+00:00,4.41,,,,,,,,,,2025-09-21 04:00:00+00:00,4.41
2025-09-21 06:00:00.0000000 +00:00,2025-09-21 06:00:00+00:00,2025-09-21 06:00:00+00:00,,2025-09-21 06:15:00.0000000 +00:00,PT15M,101.0,BAISSE,-1.03,-0.95,,2025-09-21 06:17:39.0000000 +00:00,20250921.0,2025-09-21 06:00:00+00:00,4.86
2025-09-21 06:15:00.0000000 +00:00,2025-09-21 06:15:00+00:00,2025-09-21 06:15:00+00:00,,2025-09-21 06:30:00.0000000 +00:00,PT15M,124.0,BAISSE,-1.55,-1.41,,2025-09-21 06:32:40.0000000 +00:00,20250921.0,2025-09-21 06:00:00+00:00,4.86
2025-09-21 06:30:00.0000000 +00:00,2025-09-21 06:30:00+00:00,2025-09-21 06:30:00+00:00,,2025-09-21 06:45:00.0000000 +00:00,PT15M,137.0,BAISSE,-1.55,-1.41,,2025-09-21 06:47:37.0000000 +00:00,20250921.0,2025-09-21 06:00:00+00:00,4.86
2025-09-21 06:45:00.0000000 +00:00,2025-09-21 06:45:00+00:00,2025-09-21 06:45:00+00:00,,2025-09-21 07:00:00.0000000 +00:00,PT15M,94.0,BAISSE,-0.47,-0.43,,2025-09-21 07:02:41.0000000 +00:00,20250921.0,2025-09-21 06:00:00+00:00,4.86
2025-09-21 07:00:00+02:00,2025-09-21 05:00:00+00:00,2025-09-21 05:00:00+00:00,5.23,,,,,,,,,,2025-09-21 05:00:00+00:00,5.23
2025-09-21 07:00:00.0000000 +00:00,2025-09-21 07:00:00+00:00,2025-09-21 07:00:00+00:00,,2025-09-21 07:15:00.0000000 +00:00,PT15M,132.0,BAISSE,2.64,2.88,,2025-09-27 23:42:47.0000000 +00:00,20250921.0,2025-09-21 07:00:00+00:00,4.82
2025-09-21 07:15:00.0000000 +00:00,2025-09-21 07:15:00+00:00,2025-09-21 07:15:00+00:00,,2025-09-21 07:30:00.0000000 +00:00,PT15M,8.0,BAISSE,23.26,25.46,,2025-09-21 07:32:39.0000000 +00:00,20250921.0,2025-09-21 07:00:00+00:00,4.82
2025-09-21 07:30:00.0000000 +00:00,2025-09-21 07:30:00+00:00,2025-09-21 07:30:00+00:00,,2025-09-21 07:45:00.0000000 +00:00,PT15M,24.0,BAISSE,34.78,38.06,,2025-09-21 07:47:39.0000000 +00:00,20250921.0,2025-09-21 07:00:00+00:00,4.82
2025-09-21 07:45:00.0000000 +00:00,2025-09-21 07:45:00+00:00,2025-09-21 07:45:00+00:00,,2025-09-21 08:00:00.0000000 +00:00,PT15M,57.0,BAISSE,24.8,27.14,,2025-09-21 08:02:40.0000000 +00:00,20250921.0,2025-09-21 07:00:00+00:00,4.82
2025-09-21 08:00:00+02:00,2025-09-21 06:00:00+00:00,2025-09-21 06:00:00+00:00,4.86,,,,,,,,,,2025-09-21 06:00:00+00:00,4.86
2025-09-21 08:00:00.0000000 +00:00,2025-09-21 08:00:00+00:00,2025-09-21 08:00:00+00:00,,2025-09-21 08:15:00.0000000 +00:00,PT15M,177.0,BAISSE,-14.1,-12.88,,2025-09-21 08:17:40.0000000 +00:00,20250921.0,2025-09-21 08:00:00+00:00,10.0
2025-09-21 08:15:00.0000000 +00:00,2025-09-21 08:15:00+00:00,2025-09-21 08:15:00+00:00,,2025-09-21 08:30:00.0000000 +00:00,PT15M,194.0,BAISSE,-22.16,-20.26,,2025-09-22 14:07:51.0000000 +00:00,20250921.0,2025-09-21 08:00:00+00:00,10.0
2025-09-21 08:30:00.0000000 +00:00,2025-09-21 08:30:00+00:00,2025-09-21 08:30:00+00:00,,2025-09-21 08:45:00.0000000 +00:00,PT15M,-43.0,HAUSSE,92.22,100.92,,2025-09-22 14:07:51.0000000 +00:00,20250921.0,2025-09-21 08:00:00+00:00,10.0
2025-09-21 08:45:00.0000000 +00:00,2025-09-21 08:45:00+00:00,2025-09-21 08:45:00+00:00,,2025-09-21 09:00:00.0000000 +00:00,PT15M,-58.0,HAUSSE,88.0,96.3,,2025-09-22 14:07:51.0000000 +00:00,20250921.0,2025-09-21 08:00:00+00:00,10.0
2025-09-21 09:00:00+02:00,2025-09-21 07:00:00+00:00,2025-09-21 07:00:00+00:00,4.82,,,,,,,,,,2025-09-21 07:00:00+00:00,4.82
2025-09-21 09:00:00.0000000 +00:00,2025-09-21 09:00:00+00:00,2025-09-21 09:00:00+00:00,,2025-09-21 09:15:00.0000000 +00:00,PT15M,35.0,BAISSE,-17.29,-15.81,,2025-09-21 09:47:41.0000000 +00:00,20250921.0,2025-09-21 09:00:00+00:00,4.48
2025-09-21 09:15:00.0000000 +00:00,2025-09-21 09:15:00+00:00,2025-09-21 09:15:00+00:00,,2025-09-21 09:30:00.0000000 +00:00,PT15M,-21.0,HAUSSE,49.27,53.91,,2025-09-21 09:47:41.0000000 +00:00,20250921.0,2025-09-21 09:00:00+00:00,4.48
2025-09-21 09:30:00.0000000 +00:00,2025-09-21 09:30:00+00:00,2025-09-21 09:30:00+00:00,,2025-09-21 09:45:00.0000000 +00:00,PT15M,50.0,BAISSE,-17.29,-15.81,,2025-09-22 14:07:52.0000000 +00:00,20250921.0,2025-09-21 09:00:00+00:00,4.48
2025-09-21 09:45:00.0000000 +00:00,2025-09-21 09:45:00+00:00,2025-09-21 09:45:00+00:00,,2025-09-21 10:00:00.0000000 +00:00,PT15M,4.0,BAISSE,-17.29,-15.81,,2025-09-21 10:02:41.0000000 +00:00,20250921.0,2025-09-21 09:00:00+00:00,4.48
2025-09-21 10:00:00+02:00,2025-09-21 08:00:00+00:00,2025-09-21 08:00:00+00:00,10.0,,,,,,,,,,2025-09-21 08:00:00+00:00,10.0
2025-09-21 10:00:00.0000000 +00:00,2025-09-21 10:00:00+00:00,2025-09-21 10:00:00+00:00,,2025-09-21 10:15:00.0000000 +00:00,PT15M,-111.0,HAUSSE,75.39,82.49,,2025-09-21 10:17:43.0000000 +00:00,20250921.0,2025-09-21 10:00:00+00:00,8.37
2025-09-21 10:15:00.0000000 +00:00,2025-09-21 10:15:00+00:00,2025-09-21 10:15:00+00:00,,2025-09-21 10:30:00.0000000 +00:00,PT15M,-161.0,HAUSSE,81.18,88.84,,2025-09-22 14:12:24.0000000 +00:00,20250921.0,2025-09-21 10:00:00+00:00,8.37
2025-09-21 10:30:00.0000000 +00:00,2025-09-21 10:30:00+00:00,2025-09-21 10:30:00+00:00,,2025-09-21 10:45:00.0000000 +00:00,PT15M,-321.0,HAUSSE,109.84,120.2,,2025-09-21 11:17:42.0000000 +00:00,20250921.0,2025-09-21 10:00:00+00:00,8.37
2025-09-21 10:45:00.0000000 +00:00,2025-09-21 10:45:00+00:00,2025-09-21 10:45:00+00:00,,2025-09-21 11:00:00.0000000 +00:00,PT15M,-171.0,HAUSSE,73.51,80.43,,2025-09-21 11:17:42.0000000 +00:00,20250921.0,2025-09-21 10:00:00+00:00,8.37
2025-09-21 11:00:00+02:00,2025-09-21 09:00:00+00:00,2025-09-21 09:00:00+00:00,4.48,,,,,,,,,,2025-09-21 09:00:00+00:00,4.48
2025-09-21 11:00:00.0000000 +00:00,2025-09-21 11:00:00+00:00,2025-09-21 11:00:00+00:00,,2025-09-21 11:15:00.0000000 +00:00,PT15M,-305.0,HAUSSE,45.79,50.11,,2025-09-21 11:17:42.0000000 +00:00,20250921.0,2025-09-21 11:00:00+00:00,9.98
2025-09-21 11:15:00.0000000 +00:00,2025-09-21 11:15:00+00:00,2025-09-21 11:15:00+00:00,,2025-09-21 11:30:00.0000000 +00:00,PT15M,-215.0,HAUSSE,43.91,48.05,,2025-09-21 11:47:41.0000000 +00:00,20250921.0,2025-09-21 11:00:00+00:00,9.98
2025-09-21 11:30:00.0000000 +00:00,2025-09-21 11:30:00+00:00,2025-09-21 11:30:00+00:00,,2025-09-21 11:45:00.0000000 +00:00,PT15M,-205.0,HAUSSE,36.2,39.62,,2025-09-21 12:17:42.0000000 +00:00,20250921.0,2025-09-21 11:00:00+00:00,9.98
2025-09-21 11:45:00.0000000 +00:00,2025-09-21 11:45:00+00:00,2025-09-21 11:45:00+00:00,,2025-09-21 12:00:00.0000000 +00:00,PT15M,-141.0,HAUSSE,28.65,31.35,,2025-09-21 12:17:42.0000000 +00:00,20250921.0,2025-09-21 11:00:00+00:00,9.98
2025-09-21 12:00:00+02:00,2025-09-21 10:00:00+00:00,2025-09-21 10:00:00+00:00,8.37,,,,,,,,,,2025-09-21 10:00:00+00:00,8.37
2025-09-21 12:00:00.0000000 +00:00,2025-09-21 12:00:00+00:00,2025-09-21 12:00:00+00:00,,2025-09-21 12:15:00.0000000 +00:00,PT15M,-50.0,HAUSSE,25.89,28.33,,2025-09-22 14:07:53.0000000 +00:00,20250921.0,2025-09-21 12:00:00+00:00,2.0
2025-09-21 12:15:00.0000000 +00:00,2025-09-21 12:15:00+00:00,2025-09-21 12:15:00+00:00,,2025-09-21 12:30:00.0000000 +00:00,PT15M,127.0,BAISSE,-62.21,-56.85,,2025-09-21 12:47:44.0000000 +00:00,20250921.0,2025-09-21 12:00:00+00:00,2.0
2025-09-21 12:30:00.0000000 +00:00,2025-09-21 12:30:00+00:00,2025-09-21 12:30:00+00:00,,2025-09-21 12:45:00.0000000 +00:00,PT15M,263.0,BAISSE,-41.36,-37.8,,2025-09-21 12:47:44.0000000 +00:00,20250921.0,2025-09-21 12:00:00+00:00,2.0
2025-09-21 12:45:00.0000000 +00:00,2025-09-21 12:45:00+00:00,2025-09-21 12:45:00+00:00,,2025-09-21 13:00:00.0000000 +00:00,PT15M,439.0,BAISSE,-11.97,-10.93,,2025-09-21 13:02:42.0000000 +00:00,20250921.0,2025-09-21 12:00:00+00:00,2.0
2025-09-21 13:00:00+02:00,2025-09-21 11:00:00+00:00,2025-09-21 11:00:00+00:00,9.98,,,,,,,,,,2025-09-21 11:00:00+00:00,9.98
2025-09-21 13:00:00.0000000 +00:00,2025-09-21 13:00:00+00:00,2025-09-21 13:00:00+00:00,,2025-09-21 13:15:00.0000000 +00:00,PT15M,129.0,BAISSE,-15.51,-14.17,,2025-09-21 13:17:43.0000000 +00:00,20250921.0,2025-09-21 13:00:00+00:00,0.89
2025-09-21 13:15:00.0000000 +00:00,2025-09-21 13:15:00+00:00,2025-09-21 13:15:00+00:00,,2025-09-21 13:30:00.0000000 +00:00,PT15M,133.0,BAISSE,-17.48,-15.98,,2025-09-21 13:32:43.0000000 +00:00,20250921.0,2025-09-21 13:00:00+00:00,0.89
2025-09-21 13:30:00.0000000 +00:00,2025-09-21 13:30:00+00:00,2025-09-21 13:30:00+00:00,,2025-09-21 13:45:00.0000000 +00:00,PT15M,76.0,BAISSE,-16.96,-15.5,,2025-09-21 13:47:43.0000000 +00:00,20250921.0,2025-09-21 13:00:00+00:00,0.89
2025-09-21 13:45:00.0000000 +00:00,2025-09-21 13:45:00+00:00,2025-09-21 13:45:00+00:00,,2025-09-21 14:00:00.0000000 +00:00,PT15M,-30.0,HAUSSE,16.16,17.68,,2025-09-21 14:17:43.0000000 +00:00,20250921.0,2025-09-21 13:00:00+00:00,0.89
2025-09-21 14:00:00+02:00,2025-09-21 12:00:00+00:00,2025-09-21 12:00:00+00:00,2.0,,,,,,,,,,2025-09-21 12:00:00+00:00,2.0
2025-09-21 14:00:00.0000000 +00:00,2025-09-21 14:00:00+00:00,2025-09-21 14:00:00+00:00,,2025-09-21 14:15:00.0000000 +00:00,PT15M,-338.0,HAUSSE,22.23,24.33,,2025-09-27 23:42:49.0000000 +00:00,20250921.0,2025-09-21 14:00:00+00:00,9.47
2025-09-21 14:15:00.0000000 +00:00,2025-09-21 14:15:00+00:00,2025-09-21 14:15:00+00:00,,2025-09-21 14:30:00.0000000 +00:00,PT15M,2.0,BAISSE,-9.96,-9.1,,2025-09-22 14:07:54.0000000 +00:00,20250921.0,2025-09-21 14:00:00+00:00,9.47
2025-09-21 14:30:00.0000000 +00:00,2025-09-21 14:30:00+00:00,2025-09-21 14:30:00+00:00,,2025-09-21 14:45:00.0000000 +00:00,PT15M,160.0,BAISSE,-6.43,-5.87,,2025-09-21 14:47:42.0000000 +00:00,20250921.0,2025-09-21 14:00:00+00:00,9.47
2025-09-21 14:45:00.0000000 +00:00,2025-09-21 14:45:00+00:00,2025-09-21 14:45:00+00:00,,2025-09-21 15:00:00.0000000 +00:00,PT15M,73.0,BAISSE,-3.58,-3.28,,2025-09-21 15:02:42.0000000 +00:00,20250921.0,2025-09-21 14:00:00+00:00,9.47
2025-09-21 15:00:00+02:00,2025-09-21 13:00:00+00:00,2025-09-21 13:00:00+00:00,0.89,,,,,,,,,,2025-09-21 13:00:00+00:00,0.89
2025-09-21 15:00:00.0000000 +00:00,2025-09-21 15:00:00+00:00,2025-09-21 15:00:00+00:00,,2025-09-21 15:15:00.0000000 +00:00,PT15M,29.0,BAISSE,-3.3,-3.02,,2025-09-21 15:47:42.0000000 +00:00,20250921.0,2025-09-21 15:00:00+00:00,5.99
2025-09-21 15:15:00.0000000 +00:00,2025-09-21 15:15:00+00:00,2025-09-21 15:15:00+00:00,,2025-09-21 15:30:00.0000000 +00:00,PT15M,234.0,BAISSE,-7.46,-6.82,,2025-09-21 15:47:42.0000000 +00:00,20250921.0,2025-09-21 15:00:00+00:00,5.99
2025-09-21 15:30:00.0000000 +00:00,2025-09-21 15:30:00+00:00,2025-09-21 15:30:00+00:00,,2025-09-21 15:45:00.0000000 +00:00,PT15M,247.0,BAISSE,-6.28,-5.74,,2025-09-21 15:47:42.0000000 +00:00,20250921.0,2025-09-21 15:00:00+00:00,5.99
2025-09-21 15:45:00.0000000 +00:00,2025-09-21 15:45:00+00:00,2025-09-21 15:45:00+00:00,,2025-09-21 16:00:00.0000000 +00:00,PT15M,24.0,BAISSE,17.03,18.63,,2025-09-21 17:17:43.0000000 +00:00,20250921.0,2025-09-21 15:00:00+00:00,5.99
2025-09-21 16:00:00+02:00,2025-09-21 14:00:00+00:00,2025-09-21 14:00:00+00:00,9.47,,,,,,,,,,2025-09-21 14:00:00+00:00,9.47
2025-09-21 16:00:00.0000000 +00:00,2025-09-21 16:00:00+00:00,2025-09-21 16:00:00+00:00,,2025-09-21 16:15:00.0000000 +00:00,PT15M,301.0,BAISSE,-98.73,-90.23,,2025-09-21 17:17:43.0000000 +00:00,20250921.0,2025-09-21 16:00:00+00:00,15.0
2025-09-21 16:15:00.0000000 +00:00,2025-09-21 16:15:00+00:00,2025-09-21 16:15:00+00:00,,2025-09-21 16:30:00.0000000 +00:00,PT15M,216.0,BAISSE,-136.49,-124.73,,2025-09-21 16:47:43.0000000 +00:00,20250921.0,2025-09-21 16:00:00+00:00,15.0
2025-09-21 16:30:00.0000000 +00:00,2025-09-21 16:30:00+00:00,2025-09-21 16:30:00+00:00,,2025-09-21 16:45:00.0000000 +00:00,PT15M,408.0,BAISSE,35.53,38.87,,2025-09-22 14:07:54.0000000 +00:00,20250921.0,2025-09-21 16:00:00+00:00,15.0
2025-09-21 16:45:00.0000000 +00:00,2025-09-21 16:45:00+00:00,2025-09-21 16:45:00+00:00,,2025-09-21 17:00:00.0000000 +00:00,PT15M,317.0,BAISSE,30.75,33.65,,2025-09-27 23:42:50.0000000 +00:00,20250921.0,2025-09-21 16:00:00+00:00,15.0
2025-09-21 17:00:00+02:00,2025-09-21 15:00:00+00:00,2025-09-21 15:00:00+00:00,5.99,,,,,,,,,,2025-09-21 15:00:00+00:00,5.99
2025-09-21 17:00:00.0000000 +00:00,2025-09-21 17:00:00+00:00,2025-09-21 17:00:00+00:00,,2025-09-21 17:15:00.0000000 +00:00,PT15M,353.0,BAISSE,29.76,32.56,,2025-09-21 17:17:43.0000000 +00:00,20250921.0,2025-09-21 17:00:00+00:00,46.04
2025-09-21 17:15:00.0000000 +00:00,2025-09-21 17:15:00+00:00,2025-09-21 17:15:00+00:00,,2025-09-21 17:30:00.0000000 +00:00,PT15M,308.0,BAISSE,29.36,32.12,,2025-09-21 17:32:45.0000000 +00:00,20250921.0,2025-09-21 17:00:00+00:00,46.04
2025-09-21 17:30:00.0000000 +00:00,2025-09-21 17:30:00+00:00,2025-09-21 17:30:00+00:00,,2025-09-21 17:45:00.0000000 +00:00,PT15M,310.0,BAISSE,29.9,32.72,,2025-09-21 18:17:44.0000000 +00:00,20250921.0,2025-09-21 17:00:00+00:00,46.04
2025-09-21 17:45:00.0000000 +00:00,2025-09-21 17:45:00+00:00,2025-09-21 17:45:00+00:00,,2025-09-21 18:00:00.0000000 +00:00,PT15M,262.0,BAISSE,32.58,35.64,,2025-09-22 14:07:55.0000000 +00:00,20250921.0,2025-09-21 17:00:00+00:00,46.04
2025-09-21 18:00:00+02:00,2025-09-21 16:00:00+00:00,2025-09-21 16:00:00+00:00,15.0,,,,,,,,,,2025-09-21 16:00:00+00:00,15.0
2025-09-21 18:00:00.0000000 +00:00,2025-09-21 18:00:00+00:00,2025-09-21 18:00:00+00:00,,2025-09-21 18:15:00.0000000 +00:00,PT15M,408.0,BAISSE,32.49,35.55,,2025-09-21 18:17:45.0000000 +00:00,20250921.0,2025-09-21 18:00:00+00:00,69.96
2025-09-21 18:15:00.0000000 +00:00,2025-09-21 18:15:00+00:00,2025-09-21 18:15:00+00:00,,2025-09-21 18:30:00.0000000 +00:00,PT15M,420.0,BAISSE,32.35,35.39,,2025-09-21 18:32:45.0000000 +00:00,20250921.0,2025-09-21 18:00:00+00:00,69.96
2025-09-21 18:30:00.0000000 +00:00,2025-09-21 18:30:00+00:00,2025-09-21 18:30:00+00:00,,2025-09-21 18:45:00.0000000 +00:00,PT15M,252.0,BAISSE,33.43,36.58,,2025-09-27 23:42:51.0000000 +00:00,20250921.0,2025-09-21 18:00:00+00:00,69.96
2025-09-21 18:45:00.0000000 +00:00,2025-09-21 18:45:00+00:00,2025-09-21 18:45:00+00:00,,2025-09-21 19:00:00.0000000 +00:00,PT15M,228.0,BAISSE,31.6,34.58,,2025-09-21 19:17:45.0000000 +00:00,20250921.0,2025-09-21 18:00:00+00:00,69.96
2025-09-21 19:00:00+02:00,2025-09-21 17:00:00+00:00,2025-09-21 17:00:00+00:00,46.04,,,,,,,,,,2025-09-21 17:00:00+00:00,46.04
