measure_date,Long,Short
2025-11-17 11:15:00+00:00,75.848,75.848
2025-11-17 11:30:00+00:00,76.02,76.02
2025-11-17 11:45:00+00:00,63.923,63.923
2025-11-17 12:00:00+00:00,72.982,72.982
2025-11-17 12:15:00+00:00,88.712,88.712
2025-11-17 12:30:00+00:00,71.7,71.7
2025-11-17 12:45:00+00:00,64.261,64.261
2025-11-17 13:00:00+00:00,114.267,114.267
2025-11-17 13:15:00+00:00,131.898,131.898
2025-11-17 13:30:00+00:00,92.952,92.952
2025-11-17 13:45:00+00:00,80.453,80.453
2025-11-17 14:00:00+00:00,109.018,109.018
2025-11-17 14:15:00+00:00,126.868,126.868
2025-11-17 14:30:00+00:00,134.952,134.952
2025-11-17 14:45:00+00:00,128.92,128.92
2025-11-17 15:00:00+00:00,166.853,166.853
2025-11-17 15:15:00+00:00,168.062,168.062
2025-11-17 15:30:00+00:00,81.232,81.232
2025-11-17 15:45:00+00:00,45.0,45.0
2025-11-17 16:00:00+00:00,69.87,69.87
2025-11-17 16:15:00+00:00,0.76,0.76
2025-11-17 16:30:00+00:00,138.081,138.081
2025-11-17 16:45:00+00:00,110.024,110.024
2025-11-17 17:00:00+00:00,150.85,150.85
2025-11-17 17:15:00+00:00,170.713,170.713
2025-11-17 17:30:00+00:00,154.097,154.097
2025-11-17 17:45:00+00:00,132.776,132.776
2025-11-17 18:00:00+00:00,93.522,93.522
2025-11-17 18:15:00+00:00,133.402,133.402
2025-11-17 18:30:00+00:00,129.168,129.168
2025-11-17 18:45:00+00:00,118.608,118.608
2025-11-17 19:00:00+00:00,84.007,84.007
2025-11-17 19:15:00+00:00,92.265,92.265
2025-11-17 19:30:00+00:00,68.64,68.64
2025-11-17 19:45:00+00:00,64.94,64.94
2025-11-17 20:00:00+00:00,90.524,90.524
2025-11-17 20:15:00+00:00,66.583,66.583
2025-11-17 20:30:00+00:00,69.233,69.233
2025-11-17 20:45:00+00:00,121.164,121.164
2025-11-17 21:00:00+00:00,129.581,129.581
2025-11-17 21:15:00+00:00,123.325,123.325
2025-11-17 21:30:00+00:00,149.0,149.0
2025-11-17 21:45:00+00:00,116.125,116.125
2025-11-17 22:00:00+00:00,56.414,56.414
2025-11-17 22:15:00+00:00,67.738,67.738
2025-11-17 22:30:00+00:00,100.478,100.478
2025-11-17 22:45:00+00:00,110.033,110.033
2025-11-17 23:00:00+00:00,70.028,70.028
2025-11-17 23:15:00+00:00,78.825,78.825
2025-11-17 23:30:00+00:00,106.716,106.716
2025-11-17 23:45:00+00:00,104.232,104.232
2025-11-18 00:00:00+00:00,112.966,112.966
2025-11-18 00:15:00+00:00,118.07,118.07
2025-11-18 00:30:00+00:00,105.119,105.119
2025-11-18 00:45:00+00:00,104.025,104.025
2025-11-18 01:00:00+00:00,71.444,71.444
2025-11-18 01:15:00+00:00,54.274,54.274
2025-11-18 01:30:00+00:00,52.72,52.72
2025-11-18 01:45:00+00:00,73.14,73.14
2025-11-18 02:00:00+00:00,50.134,50.134
2025-11-18 02:15:00+00:00,50.96,50.96
2025-11-18 02:30:00+00:00,72.752,72.752
2025-11-18 02:45:00+00:00,42.754,42.754
2025-11-18 03:00:00+00:00,61.824,61.824
2025-11-18 03:15:00+00:00,58.409,58.409
2025-11-18 03:30:00+00:00,53.647,53.647
2025-11-18 03:45:00+00:00,57.815,57.815
2025-11-18 04:00:00+00:00,40.159,40.159
2025-11-18 04:15:00+00:00,57.486,57.486
2025-11-18 04:30:00+00:00,105.603,105.603
2025-11-18 04:45:00+00:00,110.989,110.989
2025-11-18 05:00:00+00:00,53.109,53.109
2025-11-18 05:15:00+00:00,113.177,113.177
2025-11-18 05:30:00+00:00,54.914,54.914
2025-11-18 05:45:00+00:00,100.087,100.087
2025-11-18 06:00:00+00:00,98.033,98.033
2025-11-18 06:15:00+00:00,78.932,78.932
2025-11-18 06:30:00+00:00,68.811,68.811
2025-11-18 06:45:00+00:00,119.904,119.904
2025-11-18 07:00:00+00:00,65.306,65.306
2025-11-18 07:15:00+00:00,64.74,64.74
2025-11-18 07:30:00+00:00,106.807,106.807
2025-11-18 07:45:00+00:00,116.093,116.093
2025-11-18 08:00:00+00:00,83.835,83.835
2025-11-18 08:15:00+00:00,95.79,95.79
2025-11-18 08:30:00+00:00,97.47,97.47
2025-11-18 08:45:00+00:00,87.07,87.07
2025-11-18 09:00:00+00:00,107.66,107.66
2025-11-18 09:15:00+00:00,86.72,86.72
2025-11-18 09:30:00+00:00,103.65,103.65
2025-11-18 09:45:00+00:00,123.35,123.35
2025-11-18 10:00:00+00:00,56.712,56.712
2025-11-18 10:15:00+00:00,63.61,63.61
2025-11-18 10:30:00+00:00,127.876,127.876
2025-11-18 10:45:00+00:00,121.264,121.264
2025-11-18 11:00:00+00:00,100.891,100.891
2025-11-18 11:15:00+00:00,103.418,103.418
2025-11-18 11:30:00+00:00,93.628,93.628
2025-11-18 11:45:00+00:00,39.344,39.344
2025-11-18 12:00:00+00:00,-0.605,-0.605
2025-11-18 12:15:00+00:00,77.352,77.352
2025-11-18 12:30:00+00:00,87.92,87.92
2025-11-18 12:45:00+00:00,68.9,68.9
2025-11-18 13:00:00+00:00,55.099,55.099
2025-11-18 13:15:00+00:00,65.782,65.782
2025-11-18 13:30:00+00:00,63.301,63.301
2025-11-18 13:45:00+00:00,45.995,45.995
2025-11-18 14:00:00+00:00,40.469,40.469
2025-11-18 14:15:00+00:00,123.7,123.7
2025-11-18 14:30:00+00:00,138.962,138.962
2025-11-18 14:45:00+00:00,143.057,143.057
2025-11-18 15:00:00+00:00,91.935,91.935
2025-11-18 15:15:00+00:00,134.129,134.129
2025-11-18 15:30:00+00:00,154.058,154.058
2025-11-18 15:45:00+00:00,143.095,143.095
2025-11-18 16:00:00+00:00,146.627,146.627
2025-11-18 16:15:00+00:00,160.588,160.588
2025-11-18 16:30:00+00:00,123.213,123.213
2025-11-18 16:45:00+00:00,102.569,102.569
2025-11-18 17:00:00+00:00,119.529,119.529
2025-11-18 17:15:00+00:00,134.663,134.663
2025-11-18 17:30:00+00:00,144.963,144.963
2025-11-18 17:45:00+00:00,162.588,162.588
2025-11-18 18:00:00+00:00,154.325,154.325
2025-11-18 18:15:00+00:00,162.362,162.362
2025-11-18 18:30:00+00:00,163.645,163.645
2025-11-18 18:45:00+00:00,135.118,135.118
2025-11-18 19:00:00+00:00,125.714,125.714
2025-11-18 19:15:00+00:00,119.142,119.142
2025-11-18 19:30:00+00:00,103.589,103.589
2025-11-18 19:45:00+00:00,99.347,99.347
2025-11-18 20:00:00+00:00,113.482,113.482
2025-11-18 20:15:00+00:00,100.864,100.864
2025-11-18 20:30:00+00:00,97.53,97.53
2025-11-18 20:45:00+00:00,75.01,75.01
2025-11-18 21:00:00+00:00,84.297,84.297
2025-11-18 21:15:00+00:00,7.478,7.478
2025-11-18 21:30:00+00:00,60.169,60.169
2025-11-18 21:45:00+00:00,7.467,7.467
2025-11-18 22:00:00+00:00,95.628,95.628
2025-11-18 22:15:00+00:00,58.79,58.79
2025-11-18 22:30:00+00:00,38.813,38.813
2025-11-18 22:45:00+00:00,37.187,37.187
2025-11-18 23:00:00+00:00,111.928,111.928
2025-11-18 23:15:00+00:00,94.669,94.669
2025-11-18 23:30:00+00:00,78.072,78.072
2025-11-18 23:45:00+00:00,53.305,53.305
2025-11-19 00:00:00+00:00,46.639,46.639
2025-11-19 00:15:00+00:00,57.869,57.869
2025-11-19 00:30:00+00:00,97.579,97.579
2025-11-19 00:45:00+00:00,62.782,62.782
2025-11-19 01:00:00+00:00,76.314,76.314
2025-11-19 01:15:00+00:00,100.085,100.085
2025-11-19 01:30:00+00:00,85.765,85.765
2025-11-19 01:45:00+00:00,102.54,102.54
2025-11-19 02:00:00+00:00,90.768,90.768
2025-11-19 02:15:00+00:00,88.847,88.847
2025-11-19 02:30:00+00:00,93.795,93.795
2025-11-19 02:45:00+00:00,105.724,105.724
2025-11-19 03:00:00+00:00,108.025,108.025
2025-11-19 03:15:00+00:00,119.031,119.031
2025-11-19 03:30:00+00:00,97.259,97.259
2025-11-19 03:45:00+00:00,110.653,110.653
2025-11-19 04:00:00+00:00,82.045,82.045
2025-11-19 04:15:00+00:00,82.343,82.343
2025-11-19 04:30:00+00:00,82.111,82.111
2025-11-19 04:45:00+00:00,86.529,86.529
2025-11-19 05:00:00+00:00,84.46,84.46
2025-11-19 05:15:00+00:00,130.675,130.675
2025-11-19 05:30:00+00:00,98.197,98.197
2025-11-19 05:45:00+00:00,119.858,119.858
2025-11-19 06:00:00+00:00,162.575,162.575
2025-11-19 06:15:00+00:00,160.338,160.338
2025-11-19 06:30:00+00:00,181.55,181.55
2025-11-19 06:45:00+00:00,183.225,183.225
2025-11-19 07:00:00+00:00,189.862,189.862
2025-11-19 07:15:00+00:00,222.337,222.337
2025-11-19 07:30:00+00:00,165.27,165.27
2025-11-19 07:45:00+00:00,172.188,172.188
2025-11-19 08:00:00+00:00,154.557,154.557
2025-11-19 08:15:00+00:00,96.629,96.629
2025-11-19 08:30:00+00:00,89.626,89.626
2025-11-19 08:45:00+00:00,100.672,100.672
2025-11-19 09:00:00+00:00,119.403,119.403
2025-11-19 09:15:00+00:00,136.011,136.011
2025-11-19 09:30:00+00:00,141.939,141.939
2025-11-19 09:45:00+00:00,138.737,138.737
2025-11-19 10:00:00+00:00,157.442,157.442
2025-11-19 10:15:00+00:00,157.273,157.273
2025-11-19 10:30:00+00:00,198.762,198.762
2025-11-19 10:45:00+00:00,145.532,145.532
2025-11-19 11:00:00+00:00,171.868,171.868
2025-11-19 11:15:00+00:00,167.085,167.085
2025-11-19 11:30:00+00:00,167.099,167.099
2025-11-19 11:45:00+00:00,155.986,155.986
2025-11-19 12:00:00+00:00,89.171,89.171
2025-11-19 12:15:00+00:00,173.563,173.563
2025-11-19 12:30:00+00:00,391.694,391.694
2025-11-19 12:45:00+00:00,202.809,202.809
2025-11-19 13:00:00+00:00,143.791,143.791
2025-11-19 13:15:00+00:00,220.731,220.731
2025-11-19 13:30:00+00:00,209.638,209.638
2025-11-19 13:45:00+00:00,205.912,205.912
2025-11-19 14:00:00+00:00,235.107,235.107
2025-11-19 14:15:00+00:00,191.293,191.293
2025-11-19 14:30:00+00:00,193.914,193.914
2025-11-19 14:45:00+00:00,139.867,139.867
2025-11-19 15:00:00+00:00,109.727,109.727
2025-11-19 15:15:00+00:00,143.679,143.679
2025-11-19 15:30:00+00:00,167.824,167.824
2025-11-19 15:45:00+00:00,208.888,208.888
2025-11-19 16:00:00+00:00,198.612,198.612
2025-11-19 16:15:00+00:00,169.055,169.055
2025-11-19 16:30:00+00:00,194.909,194.909
2025-11-19 16:45:00+00:00,193.024,193.024
2025-11-19 17:00:00+00:00,176.977,176.977
2025-11-19 17:15:00+00:00,79.845,79.845
2025-11-19 17:30:00+00:00,106.467,106.467
2025-11-19 17:45:00+00:00,121.657,121.657
2025-11-19 18:00:00+00:00,128.759,128.759
2025-11-19 18:15:00+00:00,138.068,138.068
2025-11-19 18:30:00+00:00,160.163,160.163
2025-11-19 18:45:00+00:00,175.187,175.187
2025-11-19 19:00:00+00:00,72.982,72.982
2025-11-19 19:15:00+00:00,67.28,67.28
2025-11-19 19:30:00+00:00,70.14,70.14
2025-11-19 19:45:00+00:00,65.205,65.205
2025-11-19 20:00:00+00:00,80.854,80.854
2025-11-19 20:15:00+00:00,81.794,81.794
2025-11-19 20:30:00+00:00,104.725,104.725
2025-11-19 20:45:00+00:00,117.86,117.86
2025-11-19 21:00:00+00:00,89.273,89.273
2025-11-19 21:15:00+00:00,69.212,69.212
2025-11-19 21:30:00+00:00,81.962,81.962
2025-11-19 21:45:00+00:00,65.634,65.634
2025-11-19 22:00:00+00:00,102.266,102.266
2025-11-19 22:15:00+00:00,91.885,91.885
2025-11-19 22:30:00+00:00,97.8,97.8
2025-11-19 22:45:00+00:00,80.783,80.783
2025-11-19 23:00:00+00:00,90.271,90.271
2025-11-19 23:15:00+00:00,91.204,91.204
2025-11-19 23:30:00+00:00,80.607,80.607
2025-11-19 23:45:00+00:00,77.893,77.893
2025-11-20 00:00:00+00:00,76.292,76.292
2025-11-20 00:15:00+00:00,68.238,68.238
2025-11-20 00:30:00+00:00,57.665,57.665
2025-11-20 00:45:00+00:00,55.614,55.614
2025-11-20 01:00:00+00:00,89.253,89.253
2025-11-20 01:15:00+00:00,103.5,103.5
2025-11-20 01:30:00+00:00,106.954,106.954
2025-11-20 01:45:00+00:00,61.432,61.432
2025-11-20 02:00:00+00:00,77.425,77.425
2025-11-20 02:15:00+00:00,79.149,79.149
2025-11-20 02:30:00+00:00,92.15,92.15
2025-11-20 02:45:00+00:00,83.628,83.628
2025-11-20 03:00:00+00:00,67.035,67.035
2025-11-20 03:15:00+00:00,72.934,72.934
2025-11-20 03:30:00+00:00,76.096,76.096
2025-11-20 03:45:00+00:00,91.215,91.215
2025-11-20 04:00:00+00:00,106.125,106.125
2025-11-20 04:15:00+00:00,82.015,82.015
2025-11-20 04:30:00+00:00,72.814,72.814
2025-11-20 04:45:00+00:00,111.163,111.163
2025-11-20 05:00:00+00:00,140.009,140.009
2025-11-20 05:15:00+00:00,117.627,117.627
2025-11-20 05:30:00+00:00,75.011,75.011
2025-11-20 05:45:00+00:00,74.664,74.664
2025-11-20 06:00:00+00:00,71.775,71.775
2025-11-20 06:15:00+00:00,122.321,122.321
2025-11-20 06:30:00+00:00,167.813,167.813
2025-11-20 06:45:00+00:00,199.4,199.4
2025-11-20 07:00:00+00:00,168.976,168.976
2025-11-20 07:15:00+00:00,185.501,185.501
2025-11-20 07:30:00+00:00,195.425,195.425
2025-11-20 07:45:00+00:00,193.389,193.389
2025-11-20 08:00:00+00:00,180.415,180.415
2025-11-20 08:15:00+00:00,114.293,114.293
2025-11-20 08:30:00+00:00,120.324,120.324
2025-11-20 08:45:00+00:00,80.775,80.775
2025-11-20 09:00:00+00:00,84.685,84.685
2025-11-20 09:15:00+00:00,86.775,86.775
2025-11-20 09:30:00+00:00,89.619,89.619
2025-11-20 09:45:00+00:00,97.869,97.869
2025-11-20 10:00:00+00:00,107.431,107.431
2025-11-20 10:15:00+00:00,143.142,143.142
2025-11-20 10:30:00+00:00,76.382,76.382
2025-11-20 10:45:00+00:00,98.921,98.921
2025-11-20 11:00:00+00:00,120.79,120.79
2025-11-20 11:15:00+00:00,94.074,94.074
2025-11-20 11:30:00+00:00,119.646,119.646
2025-11-20 11:45:00+00:00,125.77,125.77
2025-11-20 12:00:00+00:00,157.878,157.878
2025-11-20 12:15:00+00:00,151.1,151.1
2025-11-20 12:30:00+00:00,91.8,91.8
2025-11-20 12:45:00+00:00,79.326,79.326
2025-11-20 13:00:00+00:00,78.101,78.101
2025-11-20 13:15:00+00:00,88.922,88.922
2025-11-20 13:30:00+00:00,82.395,82.395
2025-11-20 13:45:00+00:00,129.903,129.903
2025-11-20 14:00:00+00:00,98.175,98.175
2025-11-20 14:15:00+00:00,180.547,180.547
2025-11-20 14:30:00+00:00,86.176,86.176
2025-11-20 14:45:00+00:00,170.934,170.934
2025-11-20 15:00:00+00:00,143.474,143.474
2025-11-20 15:15:00+00:00,135.128,135.128
2025-11-20 15:30:00+00:00,166.836,166.836
2025-11-20 15:45:00+00:00,167.005,167.005
2025-11-20 16:00:00+00:00,162.504,162.504
2025-11-20 16:15:00+00:00,183.015,183.015
2025-11-20 16:30:00+00:00,206.563,206.563
2025-11-20 16:45:00+00:00,191.02,191.02
2025-11-20 17:00:00+00:00,207.2,207.2
2025-11-20 17:15:00+00:00,190.983,190.983
2025-11-20 17:30:00+00:00,178.868,178.868
2025-11-20 17:45:00+00:00,184.966,184.966
2025-11-20 18:00:00+00:00,183.217,183.217
2025-11-20 18:15:00+00:00,178.253,178.253
2025-11-20 18:30:00+00:00,186.375,186.375
2025-11-20 18:45:00+00:00,176.141,176.141
2025-11-20 19:00:00+00:00,189.044,189.044
2025-11-20 19:15:00+00:00,162.174,162.174
2025-11-20 19:30:00+00:00,151.911,151.911
2025-11-20 19:45:00+00:00,90.696,90.696
2025-11-20 20:00:00+00:00,98.599,98.599
2025-11-20 20:15:00+00:00,97.338,97.338
2025-11-20 20:30:00+00:00,119.584,119.584
2025-11-20 20:45:00+00:00,160.643,160.643
2025-11-20 21:00:00+00:00,96.822,96.822
2025-11-20 21:15:00+00:00,96.137,96.137
2025-11-20 21:30:00+00:00,129.418,129.418
2025-11-20 21:45:00+00:00,88.514,88.514
2025-11-20 22:00:00+00:00,143.461,143.461
2025-11-20 22:15:00+00:00,96.879,96.879
2025-11-20 22:30:00+00:00,80.362,80.362
2025-11-20 22:45:00+00:00,115.411,115.411
2025-11-20 23:00:00+00:00,78.044,78.044
2025-11-20 23:15:00+00:00,100.134,100.134
2025-11-20 23:30:00+00:00,74.22,74.22
2025-11-20 23:45:00+00:00,81.837,81.837
2025-11-21 00:00:00+00:00,90.043,90.043
2025-11-21 00:15:00+00:00,59.521,59.521
2025-11-21 00:30:00+00:00,80.682,80.682
2025-11-21 00:45:00+00:00,87.574,87.574
2025-11-21 01:00:00+00:00,125.335,125.335
2025-11-21 01:15:00+00:00,85.078,85.078
2025-11-21 01:30:00+00:00,88.727,88.727
2025-11-21 01:45:00+00:00,75.004,75.004
2025-11-21 02:00:00+00:00,106.474,106.474
2025-11-21 02:15:00+00:00,87.916,87.916
2025-11-21 02:30:00+00:00,83.113,83.113
2025-11-21 02:45:00+00:00,69.54,69.54
2025-11-21 03:00:00+00:00,60.323,60.323
2025-11-21 03:15:00+00:00,68.957,68.957
2025-11-21 03:30:00+00:00,76.346,76.346
2025-11-21 03:45:00+00:00,63.181,63.181
2025-11-21 04:00:00+00:00,64.414,64.414
2025-11-21 04:15:00+00:00,60.157,60.157
2025-11-21 04:30:00+00:00,63.029,63.029
2025-11-21 04:45:00+00:00,78.816,78.816
2025-11-21 05:00:00+00:00,69.252,69.252
2025-11-21 05:15:00+00:00,78.253,78.253
2025-11-21 05:30:00+00:00,93.807,93.807
2025-11-21 05:45:00+00:00,92.468,92.468
2025-11-21 06:00:00+00:00,85.073,85.073
2025-11-21 06:15:00+00:00,91.335,91.335
2025-11-21 06:30:00+00:00,157.608,157.608
2025-11-21 06:45:00+00:00,155.891,155.891
2025-11-21 07:00:00+00:00,186.615,186.615
2025-11-21 07:15:00+00:00,202.975,202.975
2025-11-21 07:30:00+00:00,234.762,234.762
2025-11-21 07:45:00+00:00,188.975,188.975
2025-11-21 08:00:00+00:00,209.046,209.046
2025-11-21 08:15:00+00:00,197.45,197.45
2025-11-21 08:30:00+00:00,214.975,214.975
2025-11-21 08:45:00+00:00,95.355,95.355
2025-11-21 09:00:00+00:00,77.793,77.793
2025-11-21 09:15:00+00:00,85.571,85.571
2025-11-21 09:30:00+00:00,93.145,93.145
2025-11-21 09:45:00+00:00,75.602,75.602
2025-11-21 10:00:00+00:00,92.385,92.385
2025-11-21 10:15:00+00:00,75.705,75.705
2025-11-21 10:30:00+00:00,66.712,66.712
2025-11-21 10:45:00+00:00,66.24,66.24
2025-11-21 11:00:00+00:00,74.276,74.276
2025-11-21 11:15:00+00:00,90.88,90.88
2025-11-21 11:30:00+00:00,71.006,71.006
2025-11-21 11:45:00+00:00,68.889,68.889
2025-11-21 12:00:00+00:00,123.234,123.234
2025-11-21 12:15:00+00:00,88.231,88.231
2025-11-21 12:30:00+00:00,117.778,117.778
2025-11-21 12:45:00+00:00,92.761,92.761
2025-11-21 13:00:00+00:00,60.515,60.515
2025-11-21 13:15:00+00:00,137.259,137.259
2025-11-21 13:30:00+00:00,150.93,150.93
2025-11-21 13:45:00+00:00,169.463,169.463
2025-11-21 14:00:00+00:00,194.494,194.494
2025-11-21 14:15:00+00:00,178.875,178.875
2025-11-21 14:30:00+00:00,234.069,234.069
2025-11-21 14:45:00+00:00,220.641,220.641
2025-11-21 15:00:00+00:00,198.679,198.679
2025-11-21 15:15:00+00:00,216.761,216.761
2025-11-21 15:30:00+00:00,221.312,221.312
2025-11-21 15:45:00+00:00,203.52,203.52
2025-11-21 16:00:00+00:00,97.295,97.295
2025-11-21 16:15:00+00:00,100.925,100.925
2025-11-21 16:30:00+00:00,118.387,118.387
2025-11-21 16:45:00+00:00,128.073,128.073
2025-11-21 17:00:00+00:00,148.837,148.837
2025-11-21 17:15:00+00:00,119.291,119.291
2025-11-21 17:30:00+00:00,108.582,108.582
2025-11-21 17:45:00+00:00,120.963,120.963
2025-11-21 18:00:00+00:00,113.333,113.333
2025-11-21 18:15:00+00:00,148.9,148.9
2025-11-21 18:30:00+00:00,124.521,124.521
2025-11-21 18:45:00+00:00,76.255,76.255
2025-11-21 19:00:00+00:00,98.504,98.504
2025-11-21 19:15:00+00:00,94.04,94.04
2025-11-21 19:30:00+00:00,121.35,121.35
2025-11-21 19:45:00+00:00,104.176,104.176
2025-11-21 20:00:00+00:00,91.299,91.299
2025-11-21 20:15:00+00:00,114.667,114.667
2025-11-21 20:30:00+00:00,151.974,151.974
2025-11-21 20:45:00+00:00,91.812,91.812
2025-11-21 21:00:00+00:00,91.511,91.511
2025-11-21 21:15:00+00:00,94.045,94.045
2025-11-21 21:30:00+00:00,158.303,158.303
2025-11-21 21:45:00+00:00,133.415,133.415
2025-11-21 22:00:00+00:00,128.737,128.737
2025-11-21 22:15:00+00:00,90.828,90.828
2025-11-21 22:30:00+00:00,144.603,144.603
2025-11-21 22:45:00+00:00,147.028,147.028
2025-11-21 23:00:00+00:00,142.334,142.334
2025-11-21 23:15:00+00:00,119.985,119.985
2025-11-21 23:30:00+00:00,144.91,144.91
2025-11-21 23:45:00+00:00,82.936,82.936
2025-11-22 00:00:00+00:00,71.472,71.472
2025-11-22 00:15:00+00:00,65.402,65.402
2025-11-22 00:30:00+00:00,74.352,74.352
2025-11-22 00:45:00+00:00,115.497,115.497
2025-11-22 01:00:00+00:00,70.571,70.571
2025-11-22 01:15:00+00:00,114.176,114.176
2025-11-22 01:30:00+00:00,93.698,93.698
2025-11-22 01:45:00+00:00,130.386,130.386
2025-11-22 02:00:00+00:00,78.237,78.237
2025-11-22 02:15:00+00:00,86.363,86.363
2025-11-22 02:30:00+00:00,85.822,85.822
2025-11-22 02:45:00+00:00,81.945,81.945
2025-11-22 03:00:00+00:00,94.263,94.263
2025-11-22 03:15:00+00:00,97.762,97.762
2025-11-22 03:30:00+00:00,97.924,97.924
2025-11-22 03:45:00+00:00,90.344,90.344
2025-11-22 04:00:00+00:00,71.099,71.099
2025-11-22 04:15:00+00:00,58.906,58.906
2025-11-22 04:30:00+00:00,64.423,64.423
2025-11-22 04:45:00+00:00,81.15,81.15
2025-11-22 05:00:00+00:00,121.942,121.942
2025-11-22 05:15:00+00:00,123.354,123.354
2025-11-22 05:30:00+00:00,117.533,117.533
2025-11-22 05:45:00+00:00,113.925,113.925
2025-11-22 06:00:00+00:00,100.788,100.788
2025-11-22 06:15:00+00:00,97.3,97.3
2025-11-22 06:30:00+00:00,109.411,109.411
2025-11-22 06:45:00+00:00,128.077,128.077
2025-11-22 07:00:00+00:00,129.849,129.849
2025-11-22 07:15:00+00:00,131.398,131.398
2025-11-22 07:30:00+00:00,131.721,131.721
2025-11-22 07:45:00+00:00,127.277,127.277
2025-11-22 08:00:00+00:00,141.075,141.075
2025-11-22 08:15:00+00:00,207.537,207.537
2025-11-22 08:30:00+00:00,154.791,154.791
2025-11-22 08:45:00+00:00,77.635,77.635
2025-11-22 09:00:00+00:00,109.05,109.05
2025-11-22 09:15:00+00:00,110.612,110.612
2025-11-22 09:30:00+00:00,88.775,88.775
2025-11-22 09:45:00+00:00,106.052,106.052
2025-11-22 10:00:00+00:00,104.86,104.86
2025-11-22 10:15:00+00:00,61.096,61.096
2025-11-22 10:30:00+00:00,60.04,60.04
2025-11-22 10:45:00+00:00,53.138,53.138
2025-11-22 11:00:00+00:00,66.123,66.123
2025-11-22 11:15:00+00:00,80.992,80.992
2025-11-22 11:30:00+00:00,82.185,82.185
2025-11-22 11:45:00+00:00,66.315,66.315
2025-11-22 12:00:00+00:00,84.838,84.838
2025-11-22 12:15:00+00:00,89.363,89.363
2025-11-22 12:30:00+00:00,22.202,22.202
2025-11-22 12:45:00+00:00,82.049,82.049
2025-11-22 13:00:00+00:00,35.946,35.946
2025-11-22 13:15:00+00:00,54.65,54.65
2025-11-22 13:30:00+00:00,100.325,100.325
2025-11-22 13:45:00+00:00,114.888,114.888
2025-11-22 14:00:00+00:00,136.3,136.3
2025-11-22 14:15:00+00:00,144.6,144.6
2025-11-22 14:30:00+00:00,124.836,124.836
2025-11-22 14:45:00+00:00,87.997,87.997
2025-11-22 15:00:00+00:00,81.65,81.65
2025-11-22 15:15:00+00:00,75.31,75.31
2025-11-22 15:30:00+00:00,129.78,129.78
2025-11-22 15:45:00+00:00,121.608,121.608
2025-11-22 16:00:00+00:00,121.702,121.702
2025-11-22 16:15:00+00:00,121.109,121.109
2025-11-22 16:30:00+00:00,119.878,119.878
2025-11-22 16:45:00+00:00,84.088,84.088
2025-11-22 17:00:00+00:00,116.73,116.73
2025-11-22 17:15:00+00:00,119.025,119.025
2025-11-22 17:30:00+00:00,110.481,110.481
2025-11-22 17:45:00+00:00,105.127,105.127
2025-11-22 18:00:00+00:00,95.611,95.611
2025-11-22 18:15:00+00:00,118.753,118.753
2025-11-22 18:30:00+00:00,71.159,71.159
2025-11-22 18:45:00+00:00,64.085,64.085
2025-11-22 19:00:00+00:00,24.967,24.967
2025-11-22 19:15:00+00:00,89.443,89.443
2025-11-22 19:30:00+00:00,89.554,89.554
2025-11-22 19:45:00+00:00,107.958,107.958
2025-11-22 20:00:00+00:00,119.575,119.575
2025-11-22 20:15:00+00:00,120.225,120.225
2025-11-22 20:30:00+00:00,115.8,115.8
2025-11-22 20:45:00+00:00,107.786,107.786
2025-11-22 21:00:00+00:00,139.438,139.438
2025-11-22 21:15:00+00:00,146.012,146.012
2025-11-22 21:30:00+00:00,128.438,128.438
2025-11-22 21:45:00+00:00,125.387,125.387
2025-11-22 22:00:00+00:00,121.827,121.827
2025-11-22 22:15:00+00:00,120.957,120.957
2025-11-22 22:30:00+00:00,105.661,105.661
2025-11-22 22:45:00+00:00,87.427,87.427
2025-11-22 23:00:00+00:00,144.725,144.725
2025-11-22 23:15:00+00:00,115.007,115.007
2025-11-22 23:30:00+00:00,214.075,214.075
2025-11-22 23:45:00+00:00,131.213,131.213
2025-11-23 00:00:00+00:00,132.037,132.037
2025-11-23 00:15:00+00:00,136.3,136.3
2025-11-23 00:30:00+00:00,145.037,145.037
2025-11-23 00:45:00+00:00,130.212,130.212
2025-11-23 01:00:00+00:00,99.465,99.465
2025-11-23 01:15:00+00:00,93.436,93.436
2025-11-23 01:30:00+00:00,99.492,99.492
2025-11-23 01:45:00+00:00,88.909,88.909
2025-11-23 02:00:00+00:00,95.322,95.322
2025-11-23 02:15:00+00:00,99.775,99.775
2025-11-23 02:30:00+00:00,86.674,86.674
2025-11-23 02:45:00+00:00,103.612,103.612
2025-11-23 03:00:00+00:00,65.005,65.005
2025-11-23 03:15:00+00:00,66.29,66.29
2025-11-23 03:30:00+00:00,62.623,62.623
2025-11-23 03:45:00+00:00,60.475,60.475
2025-11-23 04:00:00+00:00,74.176,74.176
2025-11-23 04:15:00+00:00,116.586,116.586
2025-11-23 04:30:00+00:00,117.9,117.9
2025-11-23 04:45:00+00:00,72.56,72.56
2025-11-23 05:00:00+00:00,66.26,66.26
2025-11-23 05:15:00+00:00,78.41,78.41
2025-11-23 05:30:00+00:00,81.48,81.48
2025-11-23 05:45:00+00:00,87.96,87.96
2025-11-23 06:00:00+00:00,74.06,74.06
2025-11-23 06:15:00+00:00,74.9,74.9
2025-11-23 06:30:00+00:00,71.68,71.68
2025-11-23 06:45:00+00:00,82.89,82.89
